	training	validation
0		8.90996470733
1	3.99089296518	3.45934955223
2	3.35594047087	3.25313575556
3	3.19225042283	3.19114190393
4	3.09970170035	3.158847343
5	3.03797165113	3.15028050294
6	2.99296558537	3.13568749005
7	2.95825223407	3.13449900834
8	2.93053722972	3.14172128736
9	2.90767349015	3.14934552226
